# GMSR2021 EOS from CompOSE: https://compose.obspm.fr/eos/229
#
# n0   = 0.176      fm^-3   
# E0   = -15.8      MeV
# K0   = 237.0      MeV
# Esym = 32.0       MeV
# Lsym = 43.9       MeV
# Ksym = -144.0     MeV
# mN   = 939.565421 MeV
# mP   = 938.272088 MeV
#
#             T [MeV]                     nB [fm^-3]                   YQ         pressure P [MeV fm^-3]       muB - mN [MeV]     energy density [MeV fm^-3]   proton fraction Yp       electron fraction Ye       muon fraction Ymu
#
   0.0000000000000000        9.9999999999999995E-008   0.0000000000000000        2.2497400000000001E-008  -8.3842959616064991        9.3130981207395741E-005   0.0000000000000000       0.43923899999999999        0.0000000000000000     
   0.0000000000000000        2.6042664062499998E-003   0.0000000000000000        2.6039292819561182E-003   1.9059108268367790        2.4494218246370130        0.0000000000000000        5.9084458911183975E-002   0.0000000000000000     
   0.0000000000000000        5.2084328125000003E-003   0.0000000000000000        6.1188040619694030E-003   2.8137035393914154        4.9024572473037411        0.0000000000000000        3.9990304496978393E-002   0.0000000000000000     
   0.0000000000000000        7.8125992187499989E-003   0.0000000000000000        1.0868724396508616E-002   3.5410506882791823        7.3575777742796609        0.0000000000000000        3.3556278055741524E-002   0.0000000000000000     
   0.0000000000000000        1.0416765624999999E-002   0.0000000000000000        1.6818401349832601E-002   4.1907119075586143        9.8144841740890545        0.0000000000000000        3.0645602039193608E-002   0.0000000000000000     
   0.0000000000000000        1.3020932031250000E-002   0.0000000000000000        2.3846455364411451E-002   4.7873724989457651        12.273013271521620        0.0000000000000000        2.9187880639562548E-002   0.0000000000000000     
   0.0000000000000000        1.5625098437499998E-002   0.0000000000000000        3.1797286252648480E-002   5.3395704302556553        14.733039408204846        0.0000000000000000        2.8438476751215504E-002   0.0000000000000000     
   0.0000000000000000        1.8229264843749999E-002   0.0000000000000000        4.0519318502419015E-002   5.8520735274419851        17.194452785962849        0.0000000000000000        2.8066314073532869E-002   0.0000000000000000     
   0.0000000000000000        2.0833431249999999E-002   0.0000000000000000        4.9883558015418251E-002   6.3289030699393507        19.657155129655859        0.0000000000000000        2.7905911952317296E-002   0.0000000000000000     
   0.0000000000000000        2.3437597656250000E-002   0.0000000000000000        5.9787788823327005E-002   6.7738683015663179        22.121058352507017        0.0000000000000000        2.7868916764112437E-002   0.0000000000000000     
   0.0000000000000000        2.6041764062500000E-002   0.0000000000000000        7.0157006335541935E-002   7.1906675201610728        24.586084425023529        0.0000000000000000        2.7906385250401330E-002   0.0000000000000000     
   0.0000000000000000        2.8645930468750001E-002   0.0000000000000000        8.0938688592291905E-002   7.5827501521086766        27.052163376844046        0.0000000000000000        2.7990618467153974E-002   0.0000000000000000     
   0.0000000000000000        3.1250096875000001E-002   0.0000000000000000        9.2100072016444309E-002   7.9533386407768223        29.519235922362995        0.0000000000000000        2.8106117170804149E-002   0.0000000000000000     
   0.0000000000000000        3.3854263281250005E-002   0.0000000000000000       0.10362180522581940        8.3053130650032436        31.987249543135327        0.0000000000000000        2.8244084932661954E-002   0.0000000000000000     
   0.0000000000000000        3.6458429687500002E-002   0.0000000000000000       0.11549730134475046        8.6412217486486149        34.456159300588475        0.0000000000000000        2.8399913420138666E-002   0.0000000000000000     
   0.0000000000000000        3.9062596093750006E-002   0.0000000000000000       0.12772727960331903        8.9633321833950514        36.925926695350114        0.0000000000000000        2.8571165778116272E-002   0.0000000000000000     
   0.0000000000000000        4.1666762500000003E-002   0.0000000000000000       0.14031888330418407        9.2736006230998367        39.396517660008158        0.0000000000000000        2.8756524871939419E-002   0.0000000000000000     
   0.0000000000000000        4.4270928906250000E-002   0.0000000000000000       0.15328272807838086        9.5736983445238959        41.867904532982728        0.0000000000000000        2.8955702206037076E-002   0.0000000000000000     
   0.0000000000000000        4.6875095312500004E-002   0.0000000000000000       0.16663297782121531        9.8651702804323573        44.340062281343997        0.0000000000000000        2.9168541899733048E-002   0.0000000000000000     
   0.0000000000000000        4.9479261718750001E-002   0.0000000000000000       0.18038510600461000        10.149173697202373        46.812970401450592        0.0000000000000000        2.9394946872966763E-002   0.0000000000000000     
   0.0000000000000000        5.2083428125000004E-002   0.0000000000000000       0.19455586183244811        10.426900615305211        49.286611263641227        0.0000000000000000        2.9634989411254829E-002   0.0000000000000000     
   0.0000000000000000        5.4687594531250001E-002   0.0000000000000000       0.20916206078070523        10.699256117611695        51.760969852586150        0.0000000000000000        2.9888615480427656E-002   0.0000000000000000     
   0.0000000000000000        5.7291760937500005E-002   0.0000000000000000       0.22422144314141512        10.967048235779782        54.236032964725091        0.0000000000000000        3.0155826130728768E-002   0.0000000000000000     
   0.0000000000000000        5.9895927343750002E-002   0.0000000000000000       0.23975002068559009        11.230989162447317        56.711790191157533        0.0000000000000000        3.0436593795047224E-002   0.0000000000000000     
   0.0000000000000000        6.2500093749999999E-002   0.0000000000000000       0.25576538462717680        11.491701943181702        59.188232273718434        0.0000000000000000        3.0730601787469867E-002   0.0000000000000000     
   0.0000000000000000        6.5104260156249996E-002   0.0000000000000000       0.27228379317080736        11.749693230714820        61.665351303059580        0.0000000000000000        3.1037620885768721E-002   0.0000000000000000     
   0.0000000000000000        6.7708426562500007E-002   0.0000000000000000       0.28932013127510725        12.005440759350893        64.143141291561790        0.0000000000000000        3.1357461694755333E-002   0.0000000000000000     
   0.0000000000000000        7.0312592968750004E-002   0.0000000000000000       0.30688906606734129        12.259355442637585        66.621597318995825        0.0000000000000000        3.1689800587674573E-002   0.0000000000000000     
